course_id,prereq_id
FREN566,FREN300
FREN566,FREN330
FREN575,FREN300
FREN575,FREN330
FREN576,FREN300
FREN576,FREN330
FREN583,FREN300
FREN583,FREN330
FREN585,FREN300
FREN585,FREN330
FREN590,FREN300
FREN590,FREN330
FREN611,FREN300
FREN611,FREN330
FREN617,FREN300
FREN617,FREN330
FREN670,FREN300
FREN670,FREN330
FREN675,FREN300
FREN675,FREN330
FREN687,FREN300
FREN687,FREN330
FREN690,FREN300
FREN690,FREN370
FREN690,FREN372
GNET621,BIOL202
GNET621,BIOL220
GNET622,BIOL621
GNET635,BIOL425
GNET747,BIOL201
GNET747,BIOL202
GEOG253,MATH231
GEOG253,CHEM102
GEOG253,PHYS114
GEOG264,ENEC201
GEOG412,GEOG110
GEOG412,GEOG111
GEOG440,GEOG110
GEOG441,ENEC202
GEOG441,GEOG110
GEOG456,GEOG370
GEOG458,GEOG259
GEOG477,GEOG370
GEOG491,GEOG370
GEOG555,GEOG370
GEOG567,GEOG370
GEOG577,GEOG370
GEOG577,GEOG477
GEOG591,GEOG370
GEOG591,GEOG491
GEOG592,GEOG370
GEOG592,GEOG491
GEOG594,GEOG370
GEOG597,BIOL561
GEOG597,STOR455
GEOG598,GEOG370
GEOG598,GEOG491
GEOG692H,GEOG691H
GEOL502,GEOG110
GEOL555,BIOL103
GEOL555,BIOL104
GEOL555,BIOL250
GEOL555,BIOL271
GEOL555,BIOL555L
GEOL704,GEOL703
GEOL705,CHEM102
GEOL705,MATH233
GEOL706,GEOL705
GEOL712,CHEM102
GEOL809,MATH383
GEOL809,PHYS201
GEOL809,PHYS211
GERM102,GERM101
GERM203,GERM102
GERM204,GERM203
GERM301,GERM204
GERM302,GERM204
GERM304,GERM204
GERM305,GERM204
GERM306,GERM303
GERM325,GERM303
GERM330,GERM303
GERM349,GERM303
GERM367,GERM303
GERM370,GERM303
GERM371,GERM303
GERM372,GERM303
GERM373,GERM303
GERM374,GERM303
GERM379,GERM303
GERM380,GERM303
GERM381,GERM303
GERM383,GERM303
GERM384,GERM303
GERM385,GERM303
GERM386,GERM303
GERM388,GERM204
GERM389,GERM204
GERM390,GERM303
GERM396,GERM303
GERM400,GERM204
GERM493,GERM303
GERM500,GERM302
GERM500,GERM303
GERM501,GERM302
GERM501,GERM303
GERM520,GERM302
GERM520,GERM303
GERM521,GERM302
GERM521,GERM303
GERM545,GERM302
GERM545,GERM303
GERM590,GERM302
GERM590,GERM303
GERM703,GERM700
GSLL489,BCS404
GSLL489,CZCH404
GSLL489,DTCH404
GSLL489,GERM204
GSLL489,HUNG404
GSLL489,PLSH404
GSLL489,RUSS204
GSLL683,ARTH159
GSLL683,COMM140
GSLL683,ENGL142
GLBL413,GLBL210
GOVT773,GOVT772
GRAD756,GRAD755
GREK203,GREK101
GREK203,GREK102
GREK204,GREK203
GREK205,GREK203
GREK221,GREK204
GREK221,GREK205
GREK222,GREK221
GREK351,GREK221
GREK351,GREK222
GREK352,GREK221
GREK352,GREK222
GREK396,GREK222
GREK409,GREK222
HBEH532,SPHG352
HBEH745,HBEH744
HBEH753,HBEH750
HBEH754,HBEH753
HBEH762,HBEH761
HBEH763,HBEH750
HBEH772,SPHG711
HBEH772,SPHG712
HBEH772,SPHG713
HBEH772,HBEH730
HBEH772,HBEH750
HBEH782,MHCH780
HBEH825,HBEH730
HPM310,HPM350
HPM352,HPM350
HPM606,HPM605
HPM692H,HPM691H
HPM706,HPM705
HPM715,BIOS600
HPM720,HPM730
HPM735,HPM734
HPM741,HPM740
HPM742,HPM741
HPM742,HPM746
HPM744,HPM740
HPM744,HPM741
HPM744,HPM742
HPM747,HPM746
HPM749,BIOS600
HPM749,HPM671
HPM749,SPHG711
HPM772,EPID600
HPM785,HPM772
HPM881,BIOS600
HPM882,HPM496
HPM883,HPM881
HPM883,HPM882
HPM885,HPM884
HPM886,HPM884
HPM886,HPM885
HEBR102,HEBR101
HEBR203,HEBR102
HEBR204,HEBR203
HEBR305,HEBR204
HEBR306,HEBR204
HNUR102,HNUR101
HNUR203,HNUR102
HNUR204,HNUR203
HNUR305,HNUR204
HNUR306,HNUR204
HNUR308,HNUR203
HNUR407,HNUR305
HNUR407,HNUR306
HNUR408,HNUR305
HNUR408,HNUR306
HNUR409,HNUR305
HNUR409,HNUR306
HNUR410,HNUR305
HNUR410,HNUR306
HNUR411,HNUR305
HNUR411,HNUR306
HNUR490,HNUR305
HNUR490,HNUR306
HIST756,HIST437
HIST757,HIST434
HUNG405,HUNG404
HUNG407,HUNG401
HUNG407,LING101
INLS202,INLS201
INLS203,INLS201
INLS318,INLS382
INLS384,INLS201
INLS418,INLS382
INLS467,INLS161
INLS493,INLS393
INLS500,INLS203
INLS512,COMP110
INLS512,COMP116
INLS512,COMP210
INLS512,COMP410
INLS570,COMP110
INLS570,COMP116
INLS570,INLS560
INLS573,INLS161
INLS576,INLS161
INLS578,INLS161
INLS582,INLS382
INLS609,INLS509
INLS620,INLS520
INLS620,INLS560
INLS623,INLS382
INLS623,INLS582
INLS623,INLS523
INLS624,COMP110
INLS624,COMP116
INLS625,INLS560
INLS672,INLS572
INLS701,INLS501
INLS701,INLS509
INLS702,INLS501
INLS703,INLS501
INLS704,INLS501
INLS705,INLS501
INLS708,INLS501
INLS709,INLS501
INLS718,INLS582
INLS719,INLS382
INLS719,INLS582
INLS720,INLS509
INLS720,INLS520
INLS723,INLS623
INLS726,INLS523
INLS728,INLS509
INLS728,INLS520
INLS747,INLS585
INLS748,INLS501
INLS748,INLS585
INLS749,INLS520
INLS754,INLS501
INLS755,INLS556
INLS757,INLS556
INLS760,INLS572
INLS760,INLS623
INLS761,COMP110
INLS761,INLS560
INLS772,COMP110
INLS772,INLS560
INLS772,INLS761
INLS772,INLS773
INLS778,INLS776
INLS778,INLS777
INLS779,INLS776
INLS779,INLS777
INLS781,INLS581
INLS784,INLS384
INLS785,INLS585
INLS797,INLS795
INLS818,INLS718
INLS841,INLS585
INLS992,INLS781
INLS992,INLS778
INLS992,INLS779
ITAL102,ITAL101
ITAL203,ITAL102
ITAL203,ITAL401
ITAL204,ITAL203
ITAL300,ITAL204
ITAL300,ITAL402
ITAL308,ITAL203
ITAL310,ITAL204
ITAL310,ITAL402
ITAL320,ITAL204
ITAL320,ITAL402
ITAL330,ITAL204
ITAL330,ITAL402
ITAL331,ITAL204
ITAL331,ITAL402
ITAL337,ITAL300
ITAL346,ITAL204
ITAL346,ITAL402
ITAL365,ITAL204
ITAL365,ITAL402
ITAL372,ITAL204
ITAL372,ITAL402
ITAL382,ITAL204
ITAL382,ITAL402
ITAL388,ITAL204
ITAL395,ITAL300
ITAL402,ITAL102
ITAL402,ITAL401
ITAL526,ITAL204
ITAL526,ITAL402
ITAL741,ITAL204
ITAL741,ITAL402
ITAL751,ITAL204
ITAL751,ITAL402
ITAL771,ITAL204
ITAL771,ITAL402
ITAL781,ITAL204
ITAL781,ITAL402
ITAL782,ITAL204
ITAL782,ITAL402
ITAL784,ITAL204
ITAL784,ITAL402
ITAL795,ITAL204
ITAL795,ITAL402
JAPN102,JAPN101
JAPN203,JAPN102
JAPN204,JAPN203
JAPN305,JAPN204
JAPN306,JAPN305
JAPN401,JAPN306
JAPN408,JAPN306
JAPN410,JAPN306
JAPN411,JAPN306
JAPN412,JAPN306
JAPN414,JAPN306
JAPN415,JAPN306
JAPN416,JAPN306
JAPN417,JAPN306
JAPN418,JAPN306
JAPN490,JAPN306
JAPN521,JAPN401
JAPN521,JAPN408
JAPN521,JAPN410
JAPN521,JAPN411
JAPN521,JAPN412
JAPN521,JAPN414
JAPN521,JAPN415
JAPN521,JAPN416
JAPN521,JAPN417
JAPN521,JAPN490
JAPN563,JAPN102
JAPN563,LING101
JAPN590,JAPN306
JWST102,HEBR101
JWST203,HEBR102
JWST204,HEBR203
JWST212,RELI211
JWST305,HEBR204
JWST306,HEBR204
SWAH234,SWAH112
SWAH234,SWAH402
SWAH402,SWAH401
SWAH403,SWAH112
SWAH403,SWAH402
SWAH404,SWAH403
SWAH405,SWAH404
SWAH406,SWAH405
SWAH408,SWAH403
KOR102,KOR101
KOR203,KOR102
KOR204,KOR203
KOR305,KOR204
KOR306,KOR305
KOR308,KOR204
KOR407,KOR306
KOR408,KOR306
KOR409,KOR306
KOR490,KOR306
LTAM512,LTAM411
LATN204,LATN203
LATN205,LATN203
LATN221,LATN204
LATN221,LATN205
LATN222,LATN204
LATN222,LATN205
LATN223,LATN204
LATN223,LATN205
LATN224,LATN204
LATN224,LATN205
LATN396,LATN221
LGLA402,LGLA401
LING200,LING101
LING201,LING101
LING202,LING101
LING203,LING101
LING230,LING101
LING290,LING101
LING304,LING101
LING305,LING101
LING360,SPAN300
LING360,SPAN301
LING376,SPAN300
LING376,SPAN301
LING397,SPAN360
LING397,SPAN376
LING401,LING101
LING422,LING200
LING422,LING520
LING422,LING523
LING422,SPHS540
LING427,LING101
LING428,LING101
LING444,LING101
LING458,LING101
LING503,SPHS402
LING522,LING520
LING522,LING200
LING522,LING523
LING523,LING520
LING523,SPHS530
LING523,SPHS540
LING524,LING200
LING524,LING523
LING526,LING101
LING529,LING203
LING529,LING528
LING529,LING201
LING529,LING530
LING533,LING530
LING537,LING101
LING538,LING537
LING539,LING101
LING540,LING101
LING541,LING101
LING542,LING101
LING545,ENGL213
LING545,LING101
LING545,PHIL145
LING547,LING101
LING551,LING550
LING561,LING101
LING562,LING101
LING562,RUSS102
LING563,JAPN102
LING563,LING101
LING564,FREN300
LING564,FREN330
LING565,FREN255
LING565,FREN260
LING565,FREN262
LING566,FREN300
LING566,FREN330
LING567,GERM302
LING567,GERM303
LING573,LING101
LING573,LING200
LING573,LING376
LING573,LING422
LING578,FREN300
LING578,ITAL300
LING578,PORT310
LING578,SPAN300
LING583,LING101
LING676,SPAN376
LING678,SPAN360
LING681,SPAN360
LING715,LING524
LING716,LING533
MNGT223,COMM120
MNGT310,ECON101
MNGT325,COMM120
MNGT345,ECON310
MNGT345,ECON410
MNGT380,ECON310
MNGT380,ECON410
MNGT692H,MNGT691H
MASC440,BIOL201
MASC440,BIOL475
MASC440,BIOL103
MASC440,BIOL104
MASC440,BIOL260
MASC706,MASC705
MASC742,BIOL471
MASC761,MATH528
MASC762,MATH529
MASC764,MATH529
MASC781,MATH661
MASC781,MATH662
MASC782,MATH761
MASC783,MATH661
MASC783,MATH662
MASC783,MATH668
MASC783,MATH669
MASC784,MATH661
MASC784,MATH662
MASC784,MATH668
MASC784,MATH669
MTSC810,APPL470
MTSC810,PHYS573
MTSC810,MTSC615
MTSC810,MTSC730
MTSC820,APPL470
MTSC820,PHYS573
MTSC830,APPL470
MTSC830,PHYS573
MTSC840,APPL470
MTSC840,PHYS573
MTSC840,MTSC615
MTSC840,MTSC730
MTSC871,PHYS421
MTSC872,PHYS871
MHCH611,NUTR240
MHCH702,MHCH701
MHCH729,MHCH728
MHCH766,MHCH765
MHCH801,MHCH701
MHCH801,MHCH702
MHCH853,EPID710
MHCH853,EPID851
MHCH860,MHCH859
MATH130,MATH110
MATH152,MATH110
MATH210,MATH110
MATH231,MATH110
MATH231,MATH130
MATH231,MATH130
MATH231L,MATH110
MATH231L,MATH130
MATH231L,MATH130
MATH232,MATH231
MATH233,MATH232
MATH235,MATH231
MATH235,MATH232
MATH347,MATH232
MATH381,MATH232
MATH383,MATH233
MATH383L,MATH233
MATH406,MATH232
MATH418,MATH233
MATH418,MATH381
MATH521,MATH233
MATH521,MATH381
MATH521,STOR215
MATH521,MATH381
MATH522,MATH383
MATH522,MATH521
MATH523,MATH383
MATH524,MATH383
MATH528,MATH383
MATH528L,MATH383
MATH529,MATH521
MATH529,MATH524
MATH529,MATH528
MATH529L,MATH383
MATH533,MATH381
MATH533,STOR215
MATH533,MATH381
MATH534,MATH381
MATH534,STOR215
MATH534,MATH381
MATH535,STOR235
MATH535,MATH233
MATH535,STOR215
MATH535,MATH381
MATH535,COMP283
MATH548,MATH381
MATH550,MATH233
MATH550,MATH381
MATH551,MATH381
MATH551,STOR215
MATH551,MATH381
MATH553,BIOL201
MATH553,BIOL202
MATH553,BIOL103
MATH553,BIOL104
MATH553,MATH231
MATH553,MATH232
MATH553,STOR120
MATH553,STOR155
MATH553,BIOL553L
MATH553,MATH553L
MATH553L,BIOL201
MATH553L,BIOL202
MATH553L,BIOL103
MATH553L,BIOL104
MATH553L,MATH231
MATH553L,MATH232
MATH553L,STOR120
MATH553L,STOR155
MATH553L,BIOL553
MATH553L,MATH553
MATH555,MATH383
MATH560,MATH233
MATH560,MATH347
MATH560,COMP110
MATH560,COMP116
MATH563,MATH528
MATH564,MATH383
MATH564,MATH347
MATH566,MATH383
MATH566,MATH347
MATH577,MATH381
MATH577,MATH383
MATH577,STOR215
MATH577,MATH381
MATH578,MATH347
MATH578,MATH577
MATH594,MATH383
MATH635,STOR634
MATH641,MATH578
MATH643,MATH578
MATH656,MATH653
MATH657,MATH653
MATH662,MATH661
MATH669,MATH668
MATH677,MATH676
MATH680,MATH681
MATH751,MATH653
MATH753,MATH653
MATH754,MATH753
MATH755,MATH656
MATH756,MATH656
MATH761,MATH661
MATH761,MATH662
MATH762,MATH761
MATH768,MATH661
MATH768,MATH662
MATH768,MATH668
MATH768,MATH669
MATH769,MATH661
MATH769,MATH662
MATH769,MATH668
MATH769,MATH669
MATH771,MATH677
MATH773,MATH676
MATH774,MATH676
MATH775,MATH771
MATH776,MATH676
MATH776,MATH681
MATH892,MATH661
MATH892,MATH662
MATH893,MATH677
MATH894,MATH641
MATH896,MATH776
MEJO244,MEJO153
MEJO253,MEJO153
MEJO332,MEJO137
MEJO332,MEJO153
MEJO333,MEJO121
MEJO340,MEJO153
MEJO341,MEJO153
MEJO356,MEJO153
MEJO358,MEJO153
MEJO371,MEJO137
MEJO372,MEJO137
MEJO393,MEJO153
MEJO421,MEJO121
MEJO421,MEJO252
MEJO426,MEJO252
MEJO435,MEJO137
MEJO437,MEJO137
MEJO437,MEJO153
MEJO440,MEJO340
MEJO447,MEJO137
MEJO447,MEJO153
MEJO454,MEJO153
MEJO454,MEJO356
MEJO459,MEJO153
MEJO478,MEJO137
MEJO482,MEJO182
MEJO484,MEJO182
MEJO485,MEJO182
MEJO485,MEJO153
MEJO487,MEJO187
MEJO489,MEJO180
MEJO522,MEJO421
MEJO531,MEJO137
MEJO533,MEJO137
MEJO541,MEJO153
MEJO542,MEJO153
MEJO553,MEJO153
MEJO553,MEJO253
MEJO557,MEJO153
MEJO564,MEJO153
MEJO577,MEJO477
MEJO582,MEJO121
MEJO582,MEJO180
MEJO583,MEJO487
MEJO589,MEJO182
MEJO634,MEJO332
MEJO634,MEJO379
MEJO653,475
MEJO653,652
MEJO656,MEJO153
MEJO656,MEJO356
MEJO670,MEJO379
MEJO673,MEJO371
MEJO673,MEJO372
MEJO681,MEJO580
MEJO683,MEJO482
MEJO704,MEJO701
MEJO732,MEJO730
MEJO825,HBEH730
MEJO840,MEJO740
MEJO846,MEJO446
MCRO291,MCRO251
MCRO291,MCRO251
MCRO292,MCRO251
MCRO292,MCRO251
MCRO449,BIOL205
MCRO449,BIOL103
MCRO449,BIOL104
MCRO449,BIOL240
MUSC122,MUSC121
MUSC124,MUSC123
MUSC125,MUSC123
MUSC129,MUSC128
MUSC130,MUSC128
MUSC132,MUSC131
MUSC133,MUSC130
MUSC133,MUSC131
MUSC133,MUSC132
MUSC163,MUSC135
MUSC166,MUSC131
MUSC167,MUSC131
MUSC168,MUSC131
MUSC223,MUSC121
MUSC223,MUSC131
MUSC224,MUSC100
MUSC224,MUSC200
MUSC225,MUSC102
MUSC225,MUSC202
MUSC228,MUSC226
MUSC228,MUSC227
MUSC230,MUSC132
MUSC230,MUSC133
MUSC230,MUSC232
MUSC232,MUSC132
MUSC233,MUSC254
MUSC236,MUSC136
MUSC245,MUSC146
MUSC254,MUSC131
MUSC255,MUSC132
MUSC255,MUSC254
MUSC263,MUSC163
MUSC265,MUSC135
MUSC265,MUSC163
MUSC266,MUSC166
MUSC267,MUSC167
MUSC270,MUSC120
MUSC271,MUSC120
MUSC271,MUSC270
MUSC300,MUSC200
MUSC302,MUSC202
MUSC303,MUSC203
MUSC304,MUSC204
MUSC305,MUSC205
MUSC306,MUSC206
MUSC307,MUSC266
MUSC308,MUSC168
MUSC309,MUSC308
MUSC331,MUSC232
MUSC332,MUSC232
MUSC333,MUSC232
MUSC338,MUSC232
MUSC351,MUSC120
MUSC351,MUSC270
MUSC351,MUSC271
MUSC355,MUSC254
MUSC692H,MUSC691H
NBIO705,PSYC404
NBIO724,NBIO722
NBIO728,722
NBIO729,NBIO722
NBIO729,NBIO733
NBIO733,NBIO722
NBIO733,NBIO723
NBIO750,NBIO722
NBIO750,NBIO723
NBIO858,BIOL451
NSCI221,NSCI175
NSCI221,PSYC101
NSCI221,PSYC220
NSCI222,NSCI175
NSCI222,PSYC101
NSCI225,NSCI175
NSCI225,PSYC101
NSCI274,NSCI175
NSCI274,COMP110
NSCI274,COMP116
NSCI276,NSCI175
NSCI276,PSYC210
NSCI276,STOR155
NSCI277,NSCI175
NSCI277,PSYC210
NSCI277,STOR155
NSCI278,NSCI175
NSCI278,PSYC210
NSCI278,STOR155
NSCI279,NSCI175
NSCI279,PSYC210
NSCI279,STOR155
NSCI290,NSCI175
NSCI294,NSCI175
NSCI325,NSCI175
NSCI325,PSYC101
NSCI325,PSYC220
NSCI326,NSCI175
NSCI390,NSCI175
NSCI395,NSCI175
NSCI405,NSCI175
NSCI405,PSYC101
NSCI405,PSYC220
NSCI405,NSCI221
NSCI415,NSCI175
NSCI415,PSYC101
NSCI415,PSYC220
NSCI418,NSCI175
NSCI418,PSYC101
NSCI418,PSYC220
NSCI419,NSCI175
NSCI419,PSYC220
NSCI420,NSCI175
NSCI420,PSYC101
NSCI420,PSYC220
NSCI420,EXSS175
NSCI421,NSCI175
NSCI421,PSYC101
NSCI421,PSYC220
NSCI421,BIOL101
NSCI422,NSCI175
NSCI422,PSYC101
NSCI422,PSYC220
NSCI423,NSCI175
NSCI423,PSYC101
NSCI423,PSYC220
NSCI424,NSCI175
NSCI424,PSYC101
NSCI424,PSYC220
NSCI427,NSCI175
NSCI427,PSYC101
NSCI427,PSYC220
NSCI428,NSCI175
NSCI428,PSYC101
NSCI428,PSYC220
NSCI434,NSCI175
NSCI434,NSCI222
NSCI434,NSCI225
NSCI434,PSYC220
NSCI434,PSYC230
NSCI437,NSCI175
NSCI437,PSYC101
NSCI437,PSYC220
NSCI437,BIOL101
NSCI439,NSCI175
NSCI439,PSYC220
NSCI490,NSCI175
NSCI493,NSCI175
NSCI507,NSCI175
NSCI507,PSYC101
NSCI568,NSCI175
NSCI568,PSYC101
NSCI573,PSYC210
NSCI573,PSYC270
NSCI573,NSCI175
NSCI573,PSYC101
NSCI573,PSYC220
NSCI693H,NSCI395
NSCI693H,NSCI693H
NSCI694H,NSCI693H
NSCI694H,NSCI395
NSCI694H,NSCI694H
NURS311,NURS310
NURS311,NURS330
NURS352,NURS351
NURS410,NURS310
NURS410,NURS311
NURS410,NURS352
NURS411,NURS310
NURS411,NURS311
NURS411,NURS352
NURS411,NURS410
NURS430,NURS310
NURS430,NURS311
NURS430,NURS330
NURS430,NURS352
NURS481,NURS330
NURS481,NURS351
NURS482,NURS351
NURS482,NURS330
NURS483,NURS311
NURS483,NURS330
NURS483,NURS352
NURS484,NURS311
NURS484,NURS330
NURS484,NURS352
NURS510,NURS430
NURS512,NURS301
NURS512,NURS330
NURS697,NURS330
NURS697,NURS430
NURS697,NURS481
NURS697,NURS482
NURS697,NURS483
NURS721,NURS715
NURS721,NURS720
NURS722,NURS715
NURS722,NURS726
NURS722,NURS727
NURS722,NURS720
NURS723,NURS715
NURS723,NURS720
NURS723,NURS750
NURS723,NURS752
NURS779,NURS778
NURS788,NURS715
NURS788,NURS720
NURS810,NURS715
NURS810,NURS720
NURS810,NURS750
NURS810,NURS752
NURS811,NURS715
NURS811,NURS720
NURS811,NURS726
NURS811,NURS810
NURS815,NURS810
NURS815,NURS840
NURS815,NURS860
NURS819,NURS715
NURS819,NURS720
NURS819,NURS750
NURS819,NURS752
NURS819,NURS810
NURS820,NURS788
NURS820,NURS789
NURS821,NURS788
NURS821,NURS789
NURS821,NURS820
NURS823,NURS715
NURS823,NURS720
NURS823,NURS750
NURS823,NURS752
NURS823,NURS810
NURS823,NURS812
NURS823,NURS824
NURS824,NURS715
NURS824,NURS720
NURS824,NURS750
NURS824,NURS752
NURS824,NURS810
NURS824,NURS819
NURS824,NURS825
NURS825,NURS715
NURS825,NURS720
NURS825,NURS750
NURS827,NURS715
NURS827,NURS720
NURS827,NURS750
NURS827,NURS752
NURS827,NURS810
NURS832,NURS830
NURS832,NURS831
NURS833,NURS830
NURS833,NURS831
NURS833,NURS832
NURS834,NURS830
NURS834,NURS831
NURS834,NURS832
NURS838,NURS715
NURS838,NURS726
NURS838,NURS810
NURS838,NURS825
NURS838,NURS833
NURS840,NURS715
NURS840,NURS720
NURS840,NURS750
NURS840,NURS752
NURS849,NURS715
NURS849,NURS720
NURS849,NURS750
NURS849,NURS752
NURS849,NURS840
NURS850,NURS715
NURS850,NURS720
NURS850,NURS750
NURS850,NURS752
NURS850,NURS840
NURS850,NURS841
NURS850,NURS842
NURS860,NURS715
NURS860,NURS720
NURS860,NURS750
NURS860,NURS752
NURS863,NURS727
NURS863,NURS860
NURS864,NURS715
NURS864,NURS720
NURS864,NURS750
NURS864,NURS752
NURS864,NURS723
NURS864,NURS860
NURS864,NURS865
NURS865,NURS715
NURS865,NURS720
NURS865,NURS723
NURS865,NURS750
NURS865,NURS752
NURS865,NURS860
NURS869,NURS727
NURS869,NURS860
NURS869,NURS863
NURS869,NURS864
NURS878,NURS872
NURS878,NURS873
NURS878,NURS874
NURS878,NURS877
NURS879,NURS730
NURS879,NURS870
NURS902,NURS901
NURS904,NURS903
NURS904,NURS912
NURS904,NURS913
NURS904,NURS916
NURS904,NURS924
NURS905,NURS904
NURS906,NURS905
NURS909,NURS908
NURS910,NURS908
NURS911,NURS908
NURS911,NURS909
NURS911,NURS910
NURS912,NURS903
NURS913,NURS903
NURS914,NURS913
NURS917,NURS916
NURS923,NURS922
NURS925,NURS924
NURS938,NURS967
NURS940,NURS939
NURS951,NURS875
NURS951,NURS950
NURS958,NURS957
NURS986,NURS941
NURS986,NURS942
NURS986,NURS943
NUTR240,BIOL101
NUTR240,101L
NUTR240,CHEM102
NUTR240,102L
NUTR400,BIOL101
NUTR400,CHEM101
NUTR400,CHEM102
NUTR400,NUTR240
NUTR600,NUTR400
NUTR611,NUTR240
NUTR620,NUTR400
NUTR620,NUTR600
NUTR630,NUTR240
NUTR691H,NUTR295
NUTR701,SPHG711
NUTR701,SPHG712
NUTR701,SPHG713
NUTR711,NUTR705
NUTR712,NUTR705
NUTR714,BIOL252
NUTR714,252L
NUTR714,BIOL422
NUTR714,422L
NUTR714,NUTR240
NUTR714,CHEM261
NUTR714,CHEM430
NUTR715,NUTR711
NUTR715,NUTR712
NUTR723,NUTR701
NUTR765,SPHG711
NUTR765,SPHG712
NUTR765,SPHG713
NUTR765,SPHG721
NUTR765,SPHG722
NUTR810,EPID600
NUTR813,BIOS600
NUTR813,EPID600
NUTR813,EPID710
NUTR814,EPID715
NUTR814,EPID716
NUTR814,NUTR812
NUTR814,NUTR813
NUTR818,EPID600
NUTR818,EPID710
NUTR818,NUTR813
NUTR845,NUTR600
NUTR867,NUTR600
NUTR867,NUTR620
NUTR868,NUTR600
OCCT728,OCCT727
OCCT729,OCCT727
OCCT729,OCCT728
OCCT756,OCCT755
OCCT756,765L
OCCT757,OCCT727
OCCT766L,OCCT755
OCCT766L,765L
OCCT767L,OCCT766L
OCCT772,OCCT771
OCCT773,OCCT771
OCCT773,OCCT772
OCCT836,OCCT727
OCCT836,OCCT728
OCCT836,OCCT757
OCCT837,OCCT736
OCCT990,OCCT704
PATH426,BIOL205
PATH426,BIOL103
PATH426,BIOL104
PATH426,BIOL240
PWAD443,POLI150
PWAD458,POLI150
PWAD460,ECON400
PWAD460,ECON410
PWAD460,ECON400
PWAD460,ECON410
PWAD575,COMM170
PWAD692H,PWAD691H
PRSN102,PRSN101
PRSN203,PRSN102
PRSN204,PRSN203
PRSN305,PRSN204
PRSN306,PRSN204
PHRS501,CHEM262
PHRS502,CHEM261
PHRS504,CHEM241
PHRS504,CHEM262
PHRS504,262H
PHRS504,BIOC107
PHRS504,BIOL202
PHRS504,BIOL220
PHRS504,BIOL240
PHRS507,CHEM262
PHRS516,SOCI172
PHRS516,SPHG101
PHRS815,PHCY504
PHRS992,PHRS991
PHRS993,PHRS991
PHRS994,PHRS991
PHCO667,BIOC666
PHCO702,CHEM430
PHCO705,PSYC404
PHCO707,PHCO702
PHCO732,PHCO701
PHCY124,ENGL105
PHCY506,PHCY505
PHCY510,PHCY502
PHCY510,PHCY503
PHCY510,PHCY504
PHCY514,PHCY512
PHCY516,PHCY502
PHCY516,PHCY503
PHCY516,PHCY504
PHCY519,PHCY502
PHCY519,PHCY503
PHCY519,PHCY504
PHCY529,PHCY502
PHCY529,PHCY503
PHCY529,PHCY504
PHCY601L,PHCY510
PHCY601L,PHCY516
PHCY601L,PHCY529
PHCY608I,PHCY732
PHCY611,PHCY510
PHCY611,PHCY516
PHCY611,PHCY529
PHCY619,PHCY609
PHCY621,PHCY520
PHCY624,PHCY504
PHCY630,PHCY510
PHCY630,PHCY516
PHCY630,PHCY529
PHCY631,PHCY601L
PHCY631,PHCY611
PHCY631,PHCY630
PHCY636,PHCY501
PHCY718,PHCY617
PHCY725,PHCY624
PHCY726,PHCY725
PHCY732,PHCY631
PHCY733,PHCY732
PHCY737,PHCY636
PHCY800,PHCY631
PHCY802,PHCY801
PHCY803,PHCY802
PHCY804,PHCY631
PHCY807,PHCY631
PHCY808,PHCY631
PHCY810,PHCY513L
PHCY811,PHCY631
PHCY812,PHCY631
PHCY813,PHCY611
PHCY813,PHCY630
PHCY814,PHCY611
PHCY814,PHCY630
PHCY822,PHCY631
PHCY823,PHCY630
PHCY824,PHCY631
PHCY830,PHCY630
PHCY831,PHCY504
PHCY831,PHCY516
PHCY831,PHCY630
PHCY831,PHCY631
PHCY832,PHCY501
PHCY833,PHCY631
PHCY836,PHCY631
PHCY840,PHCY609
PHCY842,PHCY841
PHCY843,PHCY842
PHCY844,PHCY843
PHCY846,PHCY631
PHCY850,PHCY617
PHCY852,PHCY851
PHCY853,PHCY852
PHCY854,PHCY853
DPOP766,EPID710
DPOP766,EPID600
PHIL261,PHIL56
PHIL261,PHIL57
PHIL261,PHIL58
PHIL261,PHIL66
PHIL261,PHIL67
PHIL261,PHIL68
PHIL261,PHIL70
PHIL261,PHIL77
PHIL261,PHIL78
PHIL261,PHIL160
PHIL261,PHIL163
PHIL261,PHIL164
PHIL261,PHIL165
PHIL261,PHIL170
PHIL261,PHIL261
PHIL261,PHIL266
PHIL261,PHIL272
PHIL261,PHIL273
PHIL261,PHIL274
PHIL261,PHIL275
PHIL261,PHIL280
PHIL261,PHIL282
PHIL261,PHIL285
PHIL261,PHIL360
PHIL261,PHIL362
PHIL261,PHIL364
PHIL261,PHIL368
PHIL261,PHIL370
PHIL261,PHIL384
PHIL261,PHIL460
PHIL261,PHIL463
PHIL261,PHIL465
PHIL261,PHIL468
PHIL261,PHIL471
PHIL261,PHIL473
PHIL261,PHIL474
PHIL261,PHIL475
PHIL261,PHIL476
PHIL261,PHIL480
PHIL261,PHIL485
PHIL354,MATH231
PHIL355,PHIL155
PHIL432,PHIL155
PHIL455,PHIL155
PHIL456,PHIL455
PHIL457,PHIL455
PHIL460,PHIL155
PHIL460,PHIL360
PHIL474,PHIL170
PHIL475,PHIL275
PHIL475,WGST101
PHIL698,PHIL384
